GEOID,Geographic Area Name,IT_WholeNum,IT_WhiteNum,IT_NHWhiteNum,IT_BlackNum,IT_WholeRate,IT_WhiteRate,IT_NHWhiteRate,IT_BlackRate
37059,"Davie, North Carolina",36598,32973,31298,1655,87.3,87.9,88.4,82.1
37061,"Duplin, North Carolina",42408,31889,23208,8094,72.5,76.4,76.8,58.6
37063,"Durham, North Carolina",264129,143954,117606,89460,88.9,92.5,92.6,83.4
37065,"Edgecombe, North Carolina",36502,15793,14455,19527,70.2,77.4,77.1,65.0
37067,"Forsyth, North Carolina",308449,213342,187033,72005,84.7,87.8,90.0,77.0
37069,"Franklin, North Carolina",53031,37887,35915,10796,81.9,86.2,86.7,68.5
37071,"Gaston, North Carolina",182265,142733,134334,27493,84.3,85.6,85.7,78.2
37073,"Gates, North Carolina",8797,5678,5669,2773,76.5,77.8,77.8,72.5
37075,"Graham, North Carolina",5518,4754,4692,0,65.7,64.8,64.5,
37077,"Granville, North Carolina",45607,30190,28620,12062,82.0,87.9,87.6,74.1
37079,"Greene, North Carolina",14742,9187,7006,4778,79.5,81.1,79.0,76.3
37081,"Guilford, North Carolina",402917,236977,218323,119636,79.3,83.8,84.7,70.9
37083,"Halifax, North Carolina",30571,15291,14487,13228,61.3,75.8,75.6,50.3
37085,"Harnett, North Carolina",107905,74356,67831,21248,83.7,85.8,85.7,79.3
37087,"Haywood, North Carolina",46467,44652,43280,313,76.7,77.2,77.1,58.4
37089,"Henderson, North Carolina",97773,89238,82786,3119,86.1,86.1,87.7,82.1
37091,"Hertford, North Carolina",15145,5866,5594,8497,69.5,76.2,75.3,65.9
37093,"Hoke, North Carolina",43336,21541,19191,13594,82.5,91.5,90.8,77.3
37095,"Hyde, North Carolina",2892,2256,2050,454,62.9,69.1,70.7,39.3
37097,"Iredell, North Carolina",149745,123283,116067,16030,85.9,87.0,87.5,76.1
37099,"Jackson, North Carolina",29589,25147,24401,235,75.6,77.4,77.3,41.5
37101,"Johnston, North Carolina",158144,125001,111897,22363,81.0,82.8,84.4,72.4
37103,"Jones, North Carolina",6451,4672,4390,1485,68.2,75.0,74.0,51.7
37105,"Lee, North Carolina",45725,34645,28648,8650,76.8,78.5,82.6,72.9
37107,"Lenoir, North Carolina",45537,25860,23317,16700,82.2,84.9,85.4,77.0
37109,"Lincoln, North Carolina",71428,64608,61428,2824,86.9,87.7,88.0,72.4
37111,"McDowell, North Carolina",34564,32462,30876,719,78.4,79.6,79.4,59.7
37113,"Macon, North Carolina",27232,25802,24545,402,79.0,79.9,79.8,82.4
37115,"Madison, North Carolina",15310,14734,14491,46,75.2,74.6,74.4,90.2
37117,"Martin, North Carolina",17317,9992,9445,6736,76.3,80.9,80.2,70.2
37119,"Mecklenburg, North Carolina",953859,528382,468314,285473,90.1,92.8,94.6,85.7
37121,"Mitchell, North Carolina",11504,11135,10653,0,78.5,78.3,78.6,
37123,"Montgomery, North Carolina",19307,15419,13095,2303,73.9,76.8,78.2,53.6
37125,"Moore, North Carolina",82840,69222,64792,9127,86.4,87.6,87.5,77.9
37127,"Nash, North Carolina",75631,41572,39737,26865,82.3,86.2,85.9,74.9
37129,"New Hanover, North Carolina",193322,162634,155240,21218,87.7,90.9,91.3,69.9
37131,"Northampton, North Carolina",10899,5094,4986,5311,57.1,66.7,66.8,49.5
37133,"Onslow, North Carolina",155629,117392,105491,20449,88.9,89.8,89.7,82.9
37135,"Orange, North Carolina",120105,92294,84890,12096,90.2,91.7,91.7,80.5
37137,"Pamlico, North Carolina",9490,7792,7584,1111,79.4,83.9,83.5,55.2
37139,"Pasquotank, North Carolina",30953,18933,18223,10163,83.5,85.4,87.7,78.4
37141,"Pender, North Carolina",49082,40335,39217,5461,82.9,87.0,87.6,67.3
37143,"Perquimans, North Carolina",10668,8445,8263,1951,79.9,85.6,85.4,61.5
37145,"Person, North Carolina",32564,22907,22456,7667,83.9,87.4,87.1,75.2
37147,"Pitt, North Carolina",143888,85970,81569,46028,83.9,88.1,87.9,76.7
37149,"Polk, North Carolina",16401,15240,14419,687,81.0,83.2,83.0,74.4
37151,"Randolph, North Carolina",115916,97032,91034,6547,81.8,81.6,81.3,78.3
37153,"Richmond, North Carolina",33396,21468,20336,9740,76.7,79.0,80.9,71.3
37155,"Robeson, North Carolina",82464,25436,22852,17278,63.9,71.3,71.5,57.9
37157,"Rockingham, North Carolina",66398,52295,50216,9553,74.1,77.3,77.3,58.5
37159,"Rowan, North Carolina",115910,92394,86901,15753,85.3,87.5,87.5,75.5
37161,"Rutherford, North Carolina",51528,45304,43429,4197,78.8,79.7,79.6,69.3
37163,"Sampson, North Carolina",44095,28447,23494,10745,70.8,72.4,73.4,68.8
37165,"Scotland, North Carolina",21760,10739,10615,7131,66.6,74.4,74.3,56.9
37167,"Stanly, North Carolina",51621,44030,42538,4916,86.9,87.8,87.6,78.5
37169,"Stokes, North Carolina",33187,31263,30874,1188,73.3,74.2,74.8,64.4
37171,"Surry, North Carolina",50701,45928,42571,1370,71.4,71.1,71.4,54.5
37173,"Swain, North Carolina",9111,6169,5866,20,65.2,69.2,68.3,87.0
37175,"Transylvania, North Carolina",27515,25802,25495,1013,84.8,86.1,86.2,75.5
37177,"Tyrrell, North Carolina",2388,1582,1540,580,71.3,79.7,80.9,53.8
37179,"Union, North Carolina",214441,174302,154897,24104,93.7,93.7,93.8,92.9
37181,"Vance, North Carolina",32470,14693,13573,15180,74.2,79.1,78.4,69.4
37183,"Wake, North Carolina",975476,649102,598875,186392,93.2,94.8,95.4,87.8
37185,"Warren, North Carolina",11725,5930,5685,4536,61.9,78.3,77.6,48.0
37187,"Washington, North Carolina",8347,4007,3955,3772,70.9,74.5,75.8,67.4
37189,"Watauga, North Carolina",42117,39741,39090,631,86.1,86.1,86.4,94.0
37191,"Wayne, North Carolina",102146,66386,56144,29815,84.7,86.0,86.9,81.5
37193,"Wilkes, North Carolina",54144,49973,48213,1633,80.1,81.0,81.6,64.0
37195,"Wilson, North Carolina",64069,33598,31848,23876,80.2,83.1,85.1,75.3
37197,"Yadkin, North Carolina",27867,25715,24221,737,74.8,74.8,77.0,57.4
37199,"Yancey, North Carolina",13157,12643,12208,53,74.7,74.5,74.8,69.7
38001,"Adams, North Dakota",1967,1837,1798,48,88.0,87.4,87.2,100.0
38003,"Barnes, North Dakota",8448,7972,7845,209,83.1,83.3,83.1,100.0
38005,"Benson, North Dakota",3906,2179,2172,1,57.0,78.2,78.2,100.0
38007,"Billings, North Dakota",733,706,706,0,82.2,81.6,81.6,
38009,"Bottineau, North Dakota",5332,4989,4954,3,85.8,85.6,86.2,100.0
38011,"Bowman, North Dakota",2687,2591,2485,0,87.6,87.9,87.5,
38013,"Burke, North Dakota",1769,1695,1692,4,81.3,80.9,81.1,100.0
38015,"Burleigh, North Dakota",79333,72742,71600,1825,86.6,87.3,87.5,91.4
38017,"Cass, North Dakota",152160,134502,132475,6723,88.5,89.9,90.2,68.9
38019,"Cavalier, North Dakota",2895,2736,2736,0,78.3,77.9,77.9,
38021,"Dickey, North Dakota",3985,3878,3765,25,84.4,84.8,85.4,40.3
38023,"Divide, North Dakota",1480,1344,1265,69,66.5,64.8,63.7,94.5
38025,"Dunn, North Dakota",3731,3197,3134,41,87.3,87.6,87.3,100.0
38027,"Eddy, North Dakota",1678,1546,1517,0,76.1,77.1,76.7,
38029,"Emmons, North Dakota",2280,2210,2189,0,70.0,70.6,70.4,
38031,"Foster, North Dakota",2684,2576,2560,0,84.9,84.9,85.0,
38033,"Golden Valley, North Dakota",1354,1236,1189,0,78.0,76.4,75.7,
38035,"Grand Forks, North Dakota",55997,49067,47850,1794,85.0,86.7,86.7,71.8
38037,"Grant, North Dakota",1791,1714,1706,2,78.0,77.5,77.8,100.0
38039,"Griggs, North Dakota",1883,1817,1817,0,81.4,82.1,82.1,
38041,"Hettinger, North Dakota",1999,1878,1856,0,84.2,83.6,83.4,
38043,"Kidder, North Dakota",1947,1877,1852,5,79.0,79.2,79.8,100.0
38045,"LaMoure, North Dakota",3183,3063,3042,21,78.6,78.3,78.2,51.2
38047,"Logan, North Dakota",1415,1384,1370,0,79.1,79.0,78.9,
38049,"McHenry, North Dakota",4938,4808,4719,4,85.1,85.5,85.3,22.2
38051,"McIntosh, North Dakota",1900,1845,1832,14,76.3,77.2,77.5,100.0
38053,"McKenzie, North Dakota",11027,9425,8657,160,84.1,86.4,85.4,75.8
38055,"McLean, North Dakota",7284,6632,6592,66,77.3,78.3,78.6,100.0
38057,"Mercer, North Dakota",7257,6745,6672,73,87.3,87.3,87.9,100.0
38059,"Morton, North Dakota",26165,24101,23829,267,86.6,87.4,87.8,90.5
38061,"Mountrail, North Dakota",7836,5428,5222,19,76.7,82.8,84.6,13.1
38063,"Nelson, North Dakota",2146,2059,2040,3,75.9,75.3,75.6,100.0
38065,"Oliver, North Dakota",1536,1386,1377,0,83.4,82.9,82.9,
38067,"Pembina, North Dakota",5424,5100,4901,17,80.3,79.8,79.6,100.0
38069,"Pierce, North Dakota",3453,3281,3272,9,87.1,87.1,87.0,100.0
38071,"Ramsey, North Dakota",9194,8044,7942,52,82.9,85.9,85.9,100.0
38073,"Ransom, North Dakota",4307,4094,4042,43,83.4,83.3,83.3,100.0
38075,"Renville, North Dakota",1960,1882,1835,6,82.0,81.4,84.8,100.0
38077,"Richland, North Dakota",12938,12076,11831,51,86.0,85.8,85.6,100.0
38079,"Rolette, North Dakota",10384,1957,1950,9,72.4,76.2,76.1,10.5
38081,"Sargent, North Dakota",3308,3149,3065,54,86.3,87.3,87.0,56.3
38083,"Sheridan, North Dakota",1049,1046,1046,0,74.4,75.1,75.1,
38085,"Sioux, North Dakota",2682,429,406,3,62.1,80.2,80.1,100.0
38087,"Slope, North Dakota",626,599,599,13,84.4,83.8,83.8,100.0
38089,"Stark, North Dakota",25752,23779,22678,446,85.0,85.9,85.6,77.2
38091,"Steele, North Dakota",1449,1413,1406,13,83.1,82.7,82.7,100.0
38093,"Stutsman, North Dakota",15979,15079,14974,116,82.8,83.3,83.2,56.3
38095,"Towner, North Dakota",1683,1563,1537,17,76.8,77.4,79.3,100.0
38097,"Traill, North Dakota",6554,6109,6020,48,86.0,85.5,85.3,96.0
38099,"Walsh, North Dakota",7760,7344,6608,31,75.0,75.1,75.8,100.0
38101,"Ward, North Dakota",60807,52803,50421,2212,91.3,91.3,90.9,94.1
38103,"Wells, North Dakota",3282,3216,3152,0,84.6,84.5,84.3,
38105,"Williams, North Dakota",28043,23853,23218,1093,81.0,84.2,84.3,72.5
39001,"Adams, Ohio",19132,18903,18720,66,69.8,69.7,69.6,64.7
39003,"Allen, Ohio",85566,72192,70662,8282,86.2,87.7,87.7,73.3
39005,"Ashland, Ohio",42117,40819,40278,212,82.2,82.1,81.9,85.8
39007,"Ashtabula, Ohio",73777,68832,66387,1927,78.2,77.8,77.8,78.4
39009,"Athens, Ohio",45300,41672,40973,1002,80.6,80.7,80.5,87.4
39011,"Auglaize, Ohio",40744,39459,39182,227,90.2,90.5,90.7,85.3
39013,"Belmont, Ohio",51459,49000,48761,1055,80.4,80.6,80.6,70.4
39015,"Brown, Ohio",34907,34010,33809,211,81.2,81.5,81.5,68.5
39017,"Butler, Ohio",332450,281614,271241,25499,90.3,90.5,90.7,87.1
39019,"Carroll, Ohio",21505,21356,21217,55,80.0,80.0,80.5,93.2
39021,"Champaign, Ohio",33786,32162,31701,401,88.9,89.0,88.8,79.1
39023,"Clark, Ohio",115193,100404,97038,8812,87.5,87.7,87.5,84.4
39025,"Clermont, Ohio",181066,172632,169811,2090,89.5,89.6,89.6,76.5
39027,"Clinton, Ohio",35247,33151,32784,697,86.5,86.0,85.9,95.3
39029,"Columbiana, Ohio",82251,78971,78439,902,82.9,83.1,83.1,80.1
39031,"Coshocton, Ohio",26650,25647,25467,379,73.8,73.2,73.5,95.5
39033,"Crawford, Ohio",34292,33265,32740,293,83.1,83.4,83.2,71.8
39035,"Cuyahoga, Ohio",1023150,672180,635992,265115,84.0,88.3,88.5,73.8
39037,"Darke, Ohio",43107,41924,41331,281,84.7,84.6,84.5,82.4
39039,"Defiance, Ohio",32217,29407,28115,388,85.7,86.2,86.5,64.6
39041,"Delaware, Ohio",189523,164868,161152,6018,95.4,95.1,95.1,95.4
39043,"Erie, Ohio",62511,54282,52666,4581,85.0,86.2,86.0,70.4
39045,"Fairfield, Ohio",134718,117642,116258,9539,88.9,88.7,88.8,90.1
39047,"Fayette, Ohio",22641,21402,21064,416,80.0,80.7,80.4,64.2
39049,"Franklin, Ohio",1131765,767071,730748,237322,89.7,91.9,92.2,82.7
39051,"Fulton, Ohio",36550,33915,32512,127,87.5,87.2,87.5,100.0
39053,"Gallia, Ohio",20942,19706,19549,360,71.6,71.5,71.4,71.4
39055,"Geauga, Ohio",75218,72658,71849,1128,81.0,80.9,80.9,92.7
39057,"Greene, Ohio",142685,124568,121716,7658,90.6,91.0,91.0,85.4
39059,"Guernsey, Ohio",29739,28248,27974,344,77.1,77.0,76.9,83.7
39061,"Hamilton, Ohio",699711,485121,470222,163605,88.0,90.7,90.9,80.3
39063,"Hancock, Ohio",65578,60519,58683,1043,88.8,88.9,89.1,92.1
39065,"Hardin, Ohio",22942,22230,21961,67,78.8,78.7,78.5,80.7
39067,"Harrison, Ohio",11578,10939,10882,386,77.5,76.9,76.8,93.2
39069,"Henry, Ohio",23836,22309,21381,166,89.1,89.1,89.0,79.4
39071,"Highland, Ohio",31434,30179,29909,420,74.1,74.2,74.0,70.1
39073,"Hocking, Ohio",22305,21822,21622,55,80.2,80.5,80.3,63.2
39075,"Holmes, Ohio",21907,21382,21135,12,50.9,50.5,50.2,100.0
39077,"Huron, Ohio",48206,46138,43725,636,84.0,83.8,84.2,97.5
39079,"Jackson, Ohio",25015,24288,24196,101,77.9,78.1,78.5,59.4
39081,"Jefferson, Ohio",53118,48648,48210,2915,82.9,83.3,83.2,82.4
39083,"Knox, Ohio",48488,46924,46565,366,83.8,83.8,83.9,78.4
39085,"Lake, Ohio",204541,187214,181661,8315,90.2,90.5,90.6,87.8
39087,"Lawrence, Ohio",47605,45576,45156,685,80.0,80.2,80.0,59.6
39089,"Licking, Ohio",151457,138861,136807,5844,89.2,89.2,89.2,91.1
39091,"Logan, Ohio",38365,36294,35815,644,85.5,85.6,85.5,82.0
39093,"Lorain, Ohio",252261,219878,203775,16908,84.5,86.1,86.8,70.4
39095,"Lucas, Ohio",362572,268442,255534,61856,86.0,88.2,88.2,77.5
39097,"Madison, Ohio",34600,33029,32435,366,89.3,89.5,89.5,77.2
39099,"Mahoning, Ohio",190847,155216,148193,25422,85.4,86.9,87.0,76.9
39101,"Marion, Ohio",50859,46799,46305,1641,85.3,84.7,84.7,90.7
39103,"Medina, Ohio",159761,152463,149992,2041,90.5,90.5,90.5,80.7
39105,"Meigs, Ohio",17229,16846,16764,91,75.4,75.8,75.8,38.7
39107,"Mercer, Ohio",35777,34706,34231,251,88.6,88.5,88.8,92.3
39109,"Miami, Ohio",92083,86624,85299,1483,88.2,88.5,88.5,73.3
39111,"Monroe, Ohio",10040,9860,9860,44,72.8,72.7,73.5,100.0
39113,"Montgomery, Ohio",449565,331427,322313,85657,87.6,89.2,89.2,81.1
39115,"Morgan, Ohio",10857,9937,9884,636,75.1,74.3,74.2,89.0
39117,"Morrow, Ohio",28151,27107,26947,290,81.0,80.8,80.8,100.0
39119,"Muskingum, Ohio",69363,63799,63655,2011,82.5,82.5,82.7,78.1
39121,"Noble, Ohio",8883,8678,8678,57,73.7,73.2,73.2,100.0
39123,"Ottawa, Ohio",34063,32618,31485,296,85.6,85.6,85.5,83.4
39125,"Paulding, Ohio",15298,14558,14134,123,81.8,81.5,81.6,87.2
39127,"Perry, Ohio",27295,26506,26411,107,76.5,76.4,76.6,90.7
39129,"Pickaway, Ohio",45744,43929,43708,479,86.1,85.9,85.9,82.6
39131,"Pike, Ohio",21062,20018,19973,382,76.5,76.0,76.1,93.2
39133,"Portage, Ohio",134136,123364,121846,4470,86.4,87.1,87.0,78.2
39135,"Preble, Ohio",33989,32907,32695,165,83.6,83.4,83.4,100.0
39137,"Putnam, Ohio",29347,27852,27256,99,87.3,87.9,88.2,82.5
39139,"Richland, Ohio",92892,83159,82116,5922,81.5,81.9,81.9,74.4
39141,"Ross, Ohio",58994,55041,54540,1590,83.0,83.5,83.4,78.3
39143,"Sandusky, Ohio",48208,44190,40674,1365,83.6,83.7,83.3,86.7
39145,"Scioto, Ohio",57043,54517,54242,806,78.7,78.8,79.0,70.9
39147,"Seneca, Ohio",44045,41891,40319,860,84.4,84.8,85.2,71.4
39149,"Shelby, Ohio",41809,39731,39335,814,86.5,87.2,87.5,70.1
39151,"Stark, Ohio",319151,282632,278389,21108,87.8,88.5,88.5,79.4
39153,"Summit, Ohio",463481,371325,363929,59973,87.1,88.8,88.8,78.3
39155,"Trumbull, Ohio",157918,142119,139829,10482,80.4,81.3,81.2,68.8
39157,"Tuscarawas, Ohio",72974,70714,69897,456,80.0,80.2,81.0,81.9
39159,"Union, Ohio",49061,44994,44227,787,91.6,91.5,91.4,94.8
39161,"Van Wert, Ohio",22463,21654,21094,253,80.4,80.4,80.3,73.3
39163,"Vinton, Ohio",9199,8908,8819,26,70.9,70.6,70.4,100.0
39165,"Warren, Ohio",208555,186373,181518,4061,94.2,93.9,93.8,91.3
39167,"Washington, Ohio",46968,45131,44708,486,79.9,79.7,79.6,75.6
39169,"Wayne, Ohio",90584,85427,84666,1119,80.9,80.4,80.4,85.9
39171,"Williams, Ohio",31056,29684,28932,121,87.0,86.9,86.7,89.0
39173,"Wood, Ohio",109960,101467,97583,2363,89.2,88.9,89.0,91.6
39175,"Wyandot, Ohio",18174,17613,17181,29,83.7,83.5,83.3,100.0
40001,"Adair, Oklahoma",11448,5350,5001,17,51.8,57.6,56.9,47.2
40003,"Alfalfa, Oklahoma",3826,3593,3540,9,80.7,80.5,80.8,100.0
40005,"Atoka, Oklahoma",9397,6972,6828,114,76.0,75.1,75.0,64.4
40007,"Beaver, Oklahoma",4412,3671,3253,26,83.3,85.8,84.9,100.0
40009,"Beckham, Oklahoma",16302,14381,12727,336,80.9,80.4,79.7,97.4
40011,"Blaine, Oklahoma",5951,5181,5029,125,74.1,77.6,77.7,65.4
40013,"Bryan, Oklahoma",34776,25944,24957,432,76.4,77.3,77.4,56.4
40015,"Caddo, Oklahoma",20616,13672,12772,432,73.9,77.5,77.6,69.0
40017,"Canadian, Oklahoma",123486,101085,94944,2952,89.3,90.0,89.9,85.2
40019,"Carter, Oklahoma",34584,26356,24860,1829,73.0,74.6,75.1,61.4
40021,"Cherokee, Oklahoma",34795,17493,16361,213,74.5,74.0,74.2,51.6
40023,"Choctaw, Oklahoma",10029,6396,6144,756,68.6,69.9,69.6,46.8
40025,"Cimarron, Oklahoma",1563,1539,1179,0,72.5,72.4,71.2,
40027,"Cleveland, Oklahoma",241999,188125,173660,10937,90.4,90.2,90.2,91.0
40029,"Coal, Oklahoma",3814,2624,2565,9,69.2,68.2,68.1,81.8
40031,"Comanche, Oklahoma",99791,63092,56609,16151,88.7,88.9,88.6,87.5
40033,"Cotton, Oklahoma",4380,3532,3342,77,76.5,76.5,76.2,72.0
40035,"Craig, Oklahoma",9736,6381,6205,159,73.5,72.5,72.9,76.1
40037,"Creek, Oklahoma",60095,47739,45633,1028,85.1,85.5,85.2,70.0
40039,"Custer, Oklahoma",22932,18837,15979,614,83.3,84.8,85.0,79.9
40041,"Delaware, Oklahoma",30608,20618,20139,42,72.9,75.2,75.3,29.4
40043,"Dewey, Oklahoma",3952,3559,3344,0,81.9,82.7,84.5,
40045,"Ellis, Oklahoma",2966,2709,2586,7,74.9,74.3,75.3,100.0
40047,"Garfield, Oklahoma",48574,41162,37388,880,80.7,83.2,83.5,64.1
40049,"Garvin, Oklahoma",22659,18720,16892,474,82.4,81.8,81.5,77.5
40051,"Grady, Oklahoma",42296,36163,34539,672,77.8,77.3,77.7,56.1
40053,"Grant, Oklahoma",3284,2976,2885,34,76.5,76.3,76.0,82.9
40055,"Greer, Oklahoma",3936,3366,3168,103,81.9,82.5,82.2,70.5
40057,"Harmon, Oklahoma",2107,1462,1265,67,80.5,86.2,85.5,26.7
40059,"Harper, Oklahoma",2851,2670,2321,0,76.8,77.7,82.4,
40061,"Haskell, Oklahoma",9248,6661,6510,69,73.4,73.0,73.3,65.7
40063,"Hughes, Oklahoma",6255,4667,4540,119,52.9,56.9,58.5,39.3
40065,"Jackson, Oklahoma",20435,15274,13444,974,83.6,86.8,87.6,61.4
40067,"Jefferson, Oklahoma",4304,3686,3382,47,71.7,71.7,71.9,75.8
40069,"Johnston, Oklahoma",7383,5320,5153,130,68.5,68.6,68.5,74.3
40071,"Kay, Oklahoma",32078,25558,24420,399,73.9,75.2,75.1,51.4
40073,"Kingfisher, Oklahoma",11732,10360,9337,169,75.6,78.5,79.0,87.6
40075,"Kiowa, Oklahoma",6689,5492,5017,128,77.0,78.9,77.4,48.1
40077,"Latimer, Oklahoma",7248,4865,4730,56,72.8,73.7,73.4,82.4
40079,"Le Flore, Oklahoma",35963,27191,25454,507,73.9,73.6,72.9,63.9
40081,"Lincoln, Oklahoma",24939,21282,20489,331,72.3,72.6,72.1,53.1
40083,"Logan, Oklahoma",37792,32479,30271,2043,84.8,85.9,85.5,70.0
40085,"Love, Oklahoma",7254,6036,5359,214,72.9,72.5,75.8,87.0
40087,"McClain, Oklahoma",35432,30010,28020,409,90.9,90.9,90.8,92.1
40089,"McCurtain, Oklahoma",21049,14316,13914,1094,64.6,69.1,68.9,42.8
40091,"McIntosh, Oklahoma",12982,9424,9145,296,66.9,69.7,69.6,57.7
40093,"Major, Oklahoma",6053,5433,5117,31,79.8,80.3,79.7,100.0
40095,"Marshall, Oklahoma",10519,7541,7014,116,64.7,66.0,66.3,47.0
40097,"Mayes, Oklahoma",32830,21445,20919,108,81.1,79.7,79.7,73.0
40099,"Murray, Oklahoma",9478,7413,7171,90,69.9,72.1,73.6,53.9
40101,"Muskogee, Oklahoma",48424,28512,27604,3577,74.6,76.4,76.3,54.0
40103,"Noble, Oklahoma",8724,7278,7076,10,78.8,79.3,78.9,47.6
40105,"Nowata, Oklahoma",7039,4902,4795,87,69.4,71.1,70.8,38.0
40107,"Okfuskee, Oklahoma",7637,4993,4802,281,71.5,73.3,73.1,50.8
40109,"Oklahoma, Oklahoma",660044,466265,383419,86463,85.6,88.2,88.9,75.4
40111,"Okmulgee, Oklahoma",28307,18541,17858,1923,75.9,76.8,76.8,64.0
40113,"Osage, Oklahoma",35994,23588,23142,3765,78.6,78.8,79.0,77.7
40115,"Ottawa, Oklahoma",22005,14704,14197,138,72.4,71.6,71.7,84.7
40117,"Pawnee, Oklahoma",10702,8592,8313,57,66.1,67.3,66.7,39.9
40119,"Payne, Oklahoma",61604,50938,48747,2011,83.6,84.3,84.3,81.2
40121,"Pittsburg, Oklahoma",33554,24915,23687,753,80.2,80.5,80.2,89.6
40123,"Pontotoc, Oklahoma",26910,18644,17943,523,73.1,73.7,74.7,60.8
40125,"Pottawatomie, Oklahoma",54693,42491,40666,1542,79.2,80.6,80.8,72.0
40127,"Pushmataha, Oklahoma",7928,5854,5606,62,71.9,72.3,71.6,73.8
40129,"Roger Mills, Oklahoma",2825,2500,2410,0,77.4,77.5,78.7,0.0
40131,"Rogers, Oklahoma",75847,56918,54790,712,84.3,84.8,84.9,87.7
40133,"Seminole, Oklahoma",16310,11272,10692,634,67.5,68.5,68.7,54.8
40135,"Sequoyah, Oklahoma",31490,20327,19735,623,76.2,76.5,76.3,78.6
40137,"Stephens, Oklahoma",35349,29103,28246,574,82.1,81.9,81.7,78.0
40139,"Texas, Oklahoma",16402,10527,7300,301,80.7,82.4,82.9,63.2
40141,"Tillman, Oklahoma",5461,3760,3414,257,77.4,80.1,80.5,54.7
40143,"Tulsa, Oklahoma",557260,398657,355473,49000,87.3,89.2,89.9,76.8
40145,"Wagoner, Oklahoma",70720,53678,50936,2329,89.8,90.5,90.5,84.2
40147,"Washington, Oklahoma",42022,32381,30867,1055,82.2,82.4,83.0,79.4
40149,"Washita, Oklahoma",8631,7766,7284,117,78.9,79.1,79.4,100.0
40151,"Woods, Oklahoma",6921,6321,5958,157,84.6,83.8,84.0,100.0
40153,"Woodward, Oklahoma",16070,14644,13226,83,81.9,81.7,82.8,81.4
41001,"Baker, Oregon",12827,12015,11697,95,83.2,83.5,83.2,97.9
41003,"Benton, Oregon",79177,67759,64336,801,92.8,93.3,93.4,87.7
41005,"Clackamas, Oregon",371607,325265,306002,3494,91.2,91.3,91.7,93.0
41007,"Clatsop, Oregon",33530,30995,28994,172,87.5,87.5,87.9,100.0
41009,"Columbia, Oregon",45360,42213,40182,126,89.0,89.3,88.9,57.3
41011,"Coos, Oregon",52388,46284,44459,266,83.7,83.6,83.2,95.7
41013,"Crook, Oregon",19749,18394,17596,125,86.3,86.4,87.2,100.0
41015,"Curry, Oregon",19069,17290,16328,34,85.2,84.9,84.5,35.8
41017,"Deschutes, Oregon",167573,156190,146890,1137,90.6,90.5,90.9,100.0
41019,"Douglas, Oregon",91975,85213,80748,355,85.7,85.8,85.4,91.7
41021,"Gilliam, Oregon",1492,1347,1274,0,80.6,79.3,78.4,
41023,"Grant, Oregon",5774,5554,5337,7,82.4,83.1,82.6,100.0
41025,"Harney, Oregon",5906,5395,5179,15,83.3,82.7,83.3,78.9
41027,"Hood River, Oregon",18799,16952,13111,80,84.7,85.8,89.6,58.8
41029,"Jackson, Oregon",187606,171221,151107,1275,88.1,87.9,87.7,97.0
41031,"Jefferson, Oregon",18864,14022,11886,53,83.9,88.6,88.4,60.2
41033,"Josephine, Oregon",72577,67082,62860,378,85.3,85.3,84.9,97.2
41035,"Klamath, Oregon",55548,48521,43230,416,84.3,84.5,84.1,97.9
41037,"Lake, Oregon",5139,4722,4308,0,71.0,70.4,69.7,
41039,"Lane, Oregon",324452,280934,265736,3531,88.8,88.6,88.7,91.0
41041,"Lincoln, Oregon",40912,35903,33640,220,85.3,84.7,84.9,93.6
41043,"Linn, Oregon",108037,96877,92314,571,87.4,87.3,87.8,97.3
41045,"Malheur, Oregon",20945,19347,13577,15,78.6,78.2,83.0,100.0
41047,"Marion, Oregon",294000,242615,195104,3428,89.3,90.1,90.3,90.2
41049,"Morrow, Oregon",9010,8091,5730,14,80.1,80.3,86.1,46.7
41051,"Multnomah, Oregon",715566,562175,504237,34953,91.0,91.8,92.1,81.9
41053,"Polk, Oregon",73550,64999,57503,513,90.4,90.4,90.3,79.5
41055,"Sherman, Oregon",1338,1225,1194,3,82.1,82.2,81.8,100.0
41057,"Tillamook, Oregon",22009,20520,18955,90,85.5,85.3,86.8,100.0
41059,"Umatilla, Oregon",60666,52774,41018,369,83.8,84.2,86.1,89.6
41061,"Union, Oregon",22013,20128,19477,184,86.1,85.8,85.6,100.0
41063,"Wallowa, Oregon",5671,5411,5279,1,82.5,83.0,82.7,9.1
41065,"Wasco, Oregon",20809,18613,15942,68,83.4,84.3,84.6,100.0
41067,"Washington, Oregon",541068,410415,358004,10327,92.9,92.9,93.5,88.9
41069,"Wheeler, Oregon",1110,1068,984,0,79.5,82.0,80.8,
41071,"Yamhill, Oregon",87414,76905,68105,459,88.0,87.5,87.9,100.0
42001,"Adams, Pennsylvania",83808,78499,75212,1136,85.3,85.9,85.7,89.9
42003,"Allegheny, Pennsylvania",1049630,849640,835185,121472,88.4,89.3,89.3,80.4
42005,"Armstrong, Pennsylvania",53257,52097,51777,271,81.8,81.8,81.7,71.1
